2020-02-26 04:57:42.032,0
2020-02-26 04:57:42.032,0
2020-02-26 04:57:53.746,1495
2020-02-26 06:02:18.642,1491
2020-02-26 06:02:20.228,1488
2020-02-26 06:02:20.624,1482
2020-02-26 06:02:21.015,1479
2020-02-26 06:02:21.410,1472
2020-02-26 06:02:21.788,1466
2020-02-26 06:02:22.166,1456
2020-02-26 06:02:22.562,1443
2020-02-26 06:02:22.953,1434
2020-02-26 06:02:23.354,1424
2020-02-26 06:02:23.745,1415
2020-02-26 06:02:24.147,1408
2020-02-26 06:02:24.544,1395
2020-02-26 06:02:24.940,1389
2020-02-26 06:02:25.330,1379
2020-02-26 06:02:25.727,1367
2020-02-26 06:02:26.123,1360
2020-02-26 06:02:26.513,1351
2020-02-26 06:02:26.903,1341
2020-02-26 06:02:27.281,1331
2020-02-26 06:02:27.664,1325
2020-02-26 06:02:28.042,1315
2020-02-26 06:02:28.438,1306
2020-02-26 06:02:28.822,1296
2020-02-26 06:02:29.199,1286
2020-02-26 06:02:29.577,1280
2020-02-26 06:02:29.961,1267
2020-02-26 06:02:30.345,1258
2020-02-26 06:02:30.722,1248
2020-02-26 06:02:31.099,1238
2020-02-26 06:02:31.477,1235
2020-02-26 06:02:31.868,1216
2020-02-26 06:02:32.245,1203
2020-02-26 06:02:32.622,1197
2020-02-26 06:02:33.377,1171
2020-02-26 06:02:33.754,1165
2020-02-26 06:02:34.132,1155
2020-02-26 06:02:34.510,1142
2020-02-26 06:02:34.887,1136
2020-02-26 06:02:35.271,1123
2020-02-26 06:02:35.655,1113
2020-02-26 06:02:36.046,1101
2020-02-26 06:02:36.436,1091
2020-02-26 06:02:36.818,1078
2020-02-26 06:02:37.209,1069
2020-02-26 06:02:37.586,1056
2020-02-26 06:02:37.964,1046
2020-02-26 06:02:38.341,1033
2020-02-26 06:02:38.732,1024
2020-02-26 06:02:39.128,1011
2020-02-26 06:02:39.525,998
2020-02-26 06:02:39.902,985
2020-02-26 06:02:40.298,973
2020-02-26 06:02:40.675,960
2020-02-26 06:02:41.053,944
2020-02-26 06:02:41.430,937
2020-02-26 06:02:41.808,921
2020-02-26 06:02:42.186,908
2020-02-26 06:02:42.569,896
2020-02-26 06:02:42.947,880
2020-02-26 06:02:43.324,870
2020-02-26 06:02:43.702,851
2020-02-26 06:02:44.079,844
2020-02-26 06:02:44.457,832
2020-02-26 06:02:44.834,816
2020-02-26 06:02:45.218,803
2020-02-26 06:02:45.596,790
2020-02-26 06:02:45.973,777
2020-02-26 06:02:46.350,764
2020-02-26 06:02:46.728,748
2020-02-26 06:02:47.105,736
2020-02-26 06:02:47.483,723
2020-02-26 06:02:47.860,713
2020-02-26 06:02:48.238,700
2020-02-26 06:02:48.615,687
2020-02-26 06:02:49.006,675
2020-02-26 06:02:49.389,659
2020-02-26 06:02:49.767,649
2020-02-26 06:02:50.144,646
2020-02-26 06:02:51.661,649
2020-02-26 06:02:52.038,646
2020-02-26 06:02:53.932,649
2020-02-26 06:02:54.687,646
2020-02-26 06:02:56.574,649
2020-02-26 06:02:59.286,646
2020-02-26 06:02:59.689,630
2020-02-26 06:03:00.085,627
2020-02-26 06:03:00.462,617
2020-02-26 06:03:00.840,607
2020-02-26 06:03:01.217,598
2020-02-26 06:03:01.595,588
2020-02-26 06:03:01.974,572
2020-02-26 06:03:02.375,566
2020-02-26 06:03:02.772,553
2020-02-26 06:03:03.164,540
2020-02-26 06:03:03.564,527
2020-02-26 06:03:03.942,511
2020-02-26 06:03:04.338,505
2020-02-26 06:03:04.715,492
2020-02-26 06:03:05.112,479
2020-02-26 06:03:05.503,460
2020-02-26 06:03:05.880,454
2020-02-26 06:03:06.276,434
2020-02-26 06:03:06.672,425
2020-02-26 06:03:07.050,412
2020-02-26 06:03:07.427,393
2020-02-26 06:03:07.805,377
2020-02-26 06:03:08.182,361
2020-02-26 06:03:08.560,348
2020-02-26 06:03:08.937,332
2020-02-26 06:03:09.315,319
2020-02-26 06:03:09.699,303
2020-02-26 06:03:10.076,290
2020-02-26 06:03:10.454,277
2020-02-26 06:03:10.831,252
2020-02-26 06:03:11.209,245
2020-02-26 06:03:11.586,233
2020-02-26 06:03:11.964,213
2020-02-26 06:03:12.341,201
2020-02-26 06:03:12.718,185
2020-02-26 06:03:13.096,169
2020-02-26 06:03:13.473,156
2020-02-26 06:03:13.851,143
2020-02-26 06:03:14.229,127
2020-02-26 06:03:14.606,117
2020-02-26 06:03:14.996,108
2020-02-26 06:03:15.374,105
2020-02-26 06:06:00.912,108
2020-02-26 06:06:01.699,117
2020-02-26 06:06:02.491,124
2020-02-26 06:06:02.883,130
2020-02-26 06:06:03.278,137
2020-02-26 06:06:03.657,146
2020-02-26 06:06:04.052,159
2020-02-26 06:06:04.430,169
2020-02-26 06:06:04.820,185
2020-02-26 06:06:05.204,204
2020-02-26 06:06:05.581,217
2020-02-26 06:06:05.958,239
2020-02-26 06:06:06.355,249
2020-02-26 06:06:06.732,258
2020-02-26 06:06:07.110,271
2020-02-26 06:06:07.487,287
2020-02-26 06:06:07.865,306
2020-02-26 06:06:08.261,313
2020-02-26 06:06:08.645,322
2020-02-26 06:06:09.022,348
2020-02-26 06:06:09.400,358
2020-02-26 06:06:09.777,367
2020-02-26 06:06:10.155,396
2020-02-26 06:06:10.532,399
2020-02-26 06:06:10.910,415
2020-02-26 06:06:11.306,444
2020-02-26 06:06:12.061,457
2020-02-26 06:06:12.439,476
2020-02-26 06:06:12.816,489
2020-02-26 06:06:13.194,502
2020-02-26 06:06:13.571,515
2020-02-26 06:06:13.949,534
2020-02-26 06:06:14.326,537
2020-02-26 06:06:14.704,569
2020-02-26 06:06:15.081,575
2020-02-26 06:06:15.459,585
2020-02-26 06:06:15.836,604
2020-02-26 06:06:16.214,620
2020-02-26 06:06:16.604,633
2020-02-26 06:06:16.995,649
2020-02-26 06:06:17.397,655
2020-02-26 06:06:17.793,678
2020-02-26 06:06:18.171,694
2020-02-26 06:06:18.548,713
2020-02-26 06:06:18.926,729
2020-02-26 06:06:19.303,742
2020-02-26 06:06:19.682,755
2020-02-26 06:06:20.064,771
2020-02-26 06:06:20.441,787
2020-02-26 06:06:20.819,800
2020-02-26 06:06:21.196,812
2020-02-26 06:06:21.574,822
2020-02-26 06:06:21.952,841
2020-02-26 06:06:22.329,854
2020-02-26 06:06:22.706,876
2020-02-26 06:06:23.084,889
2020-02-26 06:06:23.461,905
2020-02-26 06:06:23.839,918
2020-02-26 06:06:24.613,925
2020-02-26 12:36:26.508,915
2020-02-26 12:36:26.905,905
2020-02-26 12:36:27.295,892
2020-02-26 12:36:27.691,880
2020-02-26 12:36:28.087,857
2020-02-26 12:36:28.484,851
2020-02-26 12:36:28.880,838
2020-02-26 12:36:29.258,812
2020-02-26 12:36:29.649,803
2020-02-26 12:36:30.050,784
2020-02-26 12:36:30.428,771
2020-02-26 12:36:30.830,755
2020-02-26 12:36:31.227,732
2020-02-26 12:36:31.617,720
2020-02-26 12:36:32.008,700
2020-02-26 12:36:32.391,684
2020-02-26 12:36:32.768,659
2020-02-26 12:36:33.152,646
2020-02-26 12:36:33.530,630
2020-02-26 12:36:33.913,607
2020-02-26 12:36:34.285,591
2020-02-26 12:36:34.681,572
2020-02-26 12:36:35.058,553
2020-02-26 12:36:35.461,527
2020-02-26 12:36:35.852,518
2020-02-26 12:36:36.235,495
2020-02-26 12:36:36.613,476
2020-02-26 12:36:36.990,457
2020-02-26 12:36:37.368,447
2020-02-26 12:36:37.745,422
2020-02-26 12:36:38.122,399
2020-02-26 12:36:38.500,380
2020-02-26 12:36:38.877,358
2020-02-26 12:36:39.255,342
2020-02-26 12:36:39.633,326
2020-02-26 12:36:40.010,306
2020-02-26 12:36:40.401,287
2020-02-26 12:36:40.784,268
2020-02-26 12:36:41.168,249
2020-02-26 12:36:41.545,229
2020-02-26 12:36:41.923,207
2020-02-26 12:36:42.300,191
2020-02-26 12:36:42.696,169
2020-02-26 12:36:43.074,146
2020-02-26 12:36:43.470,130
2020-02-26 12:36:43.867,108
2020-02-26 12:36:44.640,105
2020-02-26 12:50:22.621,117
2020-02-26 12:50:22.998,121
2020-02-26 12:50:23.376,130
2020-02-26 12:50:23.753,143
2020-02-26 12:50:24.131,156
2020-02-26 12:50:24.514,169
2020-02-26 12:50:24.892,185
2020-02-26 12:50:25.269,194
2020-02-26 12:50:25.647,207
2020-02-26 12:50:26.024,217
2020-02-26 12:50:26.402,233
2020-02-26 12:50:26.780,245
2020-02-26 12:50:27.170,255
2020-02-26 12:50:27.547,268
2020-02-26 12:50:27.925,277
2020-02-26 12:50:28.302,290
2020-02-26 12:50:28.680,303
2020-02-26 12:50:29.057,316
2020-02-26 12:50:29.435,329
2020-02-26 12:50:29.819,338
2020-02-26 12:50:30.196,351
2020-02-26 12:50:30.574,367
2020-02-26 12:50:30.951,377
2020-02-26 12:50:31.329,390
2020-02-26 12:50:31.706,406
2020-02-26 12:50:32.084,415
2020-02-26 12:50:32.461,428
2020-02-26 12:50:32.838,441
2020-02-26 12:50:33.216,454
2020-02-26 12:50:33.593,463
2020-02-26 12:50:33.971,476
2020-02-26 12:50:34.348,489
2020-02-26 12:50:34.726,502
2020-02-26 12:50:35.103,515
2020-02-26 12:50:35.481,524
2020-02-26 12:50:35.858,540
2020-02-26 12:50:36.236,550
2020-02-26 12:50:36.614,566
2020-02-26 12:50:36.991,575
2020-02-26 12:50:37.368,588
2020-02-26 12:50:37.746,601
2020-02-26 12:50:38.123,607
2020-02-26 12:50:38.501,627
2020-02-26 12:50:38.892,639
2020-02-26 12:50:39.281,652
2020-02-26 12:50:39.658,659
2020-02-26 12:50:40.036,678
2020-02-26 12:50:40.420,691
2020-02-26 12:50:40.797,700
2020-02-26 12:50:41.175,713
2020-02-26 12:50:41.552,726
2020-02-26 12:50:41.930,739
2020-02-26 12:50:42.314,758
2020-02-26 12:50:42.691,761
2020-02-26 12:50:43.069,774
2020-02-26 12:50:43.446,787
2020-02-26 12:50:43.824,800
2020-02-26 12:50:44.201,809
2020-02-26 12:50:44.579,825
2020-02-26 12:50:44.956,835
2020-02-26 12:50:45.334,848
2020-02-26 12:50:45.711,860
2020-02-26 12:50:46.089,870
2020-02-26 12:50:46.466,883
2020-02-26 12:50:46.844,896
2020-02-26 12:50:47.221,902
2020-02-26 12:50:47.599,918
2020-02-26 12:50:47.976,931
2020-02-26 12:50:48.354,944
2020-02-26 12:50:48.731,957
2020-02-26 12:50:49.108,969
2020-02-26 12:50:49.486,976
2020-02-26 12:50:49.863,982
2020-02-26 12:50:50.241,1001
2020-02-26 12:50:50.618,1011
2020-02-26 12:50:50.991,1027
2020-02-26 12:50:51.373,1046
2020-02-26 12:50:52.129,1059
2020-02-26 12:50:52.506,1069
2020-02-26 12:50:52.884,1081
2020-02-26 12:50:53.261,1094
2020-02-26 12:50:53.652,1107
2020-02-26 12:50:54.029,1117
2020-02-26 12:50:54.406,1126
2020-02-26 12:50:54.783,1136
2020-02-26 12:50:55.161,1152
2020-02-26 12:50:55.539,1162
2020-02-26 12:50:55.916,1174
2020-02-26 12:50:56.294,1184
2020-02-26 12:50:56.671,1197
2020-02-26 12:50:57.049,1210
2020-02-26 12:50:57.426,1219
2020-02-26 12:50:57.803,1226
2020-02-26 12:50:58.181,1238
2020-02-26 12:50:58.558,1254
2020-02-26 12:50:58.936,1264
2020-02-26 12:50:59.314,1274
2020-02-26 12:50:59.691,1283
2020-02-26 12:51:00.068,1293
2020-02-26 12:51:00.446,1309
2020-02-26 12:51:00.823,1318
2020-02-26 12:51:01.201,1328
2020-02-26 12:51:01.578,1338
2020-02-26 12:51:01.956,1351
2020-02-26 12:51:02.333,1360
2020-02-26 12:51:02.711,1370
2020-02-26 12:51:03.088,1383
2020-02-26 12:51:03.466,1395
2020-02-26 12:51:03.843,1405
2020-02-26 12:51:04.221,1418
2020-02-26 12:51:04.612,1427
2020-02-26 12:51:04.988,1440
2020-02-26 12:51:05.366,1450
2020-02-26 12:51:05.743,1463
2020-02-26 12:51:06.121,1475
2020-02-26 12:51:06.498,1485
2020-02-26 12:51:06.876,1495
2020-02-26 12:51:07.254,1504
2020-02-26 12:51:07.631,1517
2020-02-26 12:51:08.003,1530
2020-02-26 12:51:08.380,1543
2020-02-26 12:51:08.757,1552
2020-02-26 12:51:09.135,1562
2020-02-26 12:51:09.512,1572
2020-02-26 12:51:09.890,1584
2020-02-26 12:51:10.267,1594
2020-02-26 12:51:10.645,1607
2020-02-26 12:51:11.022,1616
2020-02-26 12:51:11.400,1626
2020-02-26 12:51:11.777,1639
2020-02-26 12:51:12.155,1648
2020-02-26 12:51:12.547,1658
2020-02-26 12:51:12.942,1671
2020-02-26 12:51:13.319,1684
2020-02-26 12:51:13.696,1696
2020-02-26 12:51:14.074,1703
2020-02-26 12:51:14.451,1716
2020-02-26 12:51:14.828,1728
2020-02-26 12:51:15.206,1735
2020-02-26 12:51:15.584,1748
2020-02-26 12:51:15.961,1761
2020-02-26 12:51:16.338,1770
2020-02-26 12:51:16.716,1780
2020-02-26 12:51:17.094,1793
2020-02-26 12:51:17.471,1805
2020-02-26 12:51:17.875,1812
2020-02-26 12:51:18.258,1828
2020-02-26 12:51:18.635,1837
2020-02-26 12:51:19.012,1850
2020-02-26 12:51:19.396,1853
2020-02-26 12:51:19.774,1869
2020-02-26 12:51:20.151,1882
2020-02-26 12:51:20.529,1895
2020-02-26 12:51:20.906,1905
2020-02-26 12:51:21.284,1914
2020-02-26 12:51:21.668,1924
2020-02-26 12:51:22.045,1937
2020-02-26 12:51:22.423,1946
2020-02-26 12:51:22.800,1956
2020-02-26 12:51:23.177,1966
2020-02-26 12:51:23.555,1978
2020-02-26 12:51:23.932,1988
2020-02-26 12:51:24.310,1994
2020-02-26 12:51:24.687,2010
2020-02-26 12:51:25.084,2020
2020-02-26 12:51:25.480,2030
2020-02-26 12:51:25.871,2042
2020-02-26 12:51:26.254,2055
2020-02-26 12:51:26.632,2065
2020-02-26 12:51:27.009,2078
2020-02-26 12:51:27.387,2084
2020-02-26 12:51:27.764,2097
2020-02-26 12:51:28.142,2110
2020-02-26 12:51:28.525,2119
2020-02-26 12:51:28.903,2129
2020-02-26 12:51:29.281,2138
2020-02-26 12:51:29.658,2151
2020-02-26 12:51:30.036,2161
2020-02-26 12:51:30.419,2171
2020-02-26 12:51:30.797,2180
2020-02-26 12:51:31.174,2193
2020-02-26 12:51:31.929,2215
2020-02-26 12:51:32.307,2225
2020-02-26 12:51:32.684,2235
2020-02-26 12:51:33.062,2247
2020-02-26 12:51:33.439,2257
2020-02-26 12:51:33.817,2267
2020-02-26 12:51:34.194,2279
2020-02-26 12:51:34.585,2289
2020-02-26 12:51:34.962,2299
2020-02-26 12:51:35.346,2311
2020-02-26 12:51:35.723,2318
2020-02-26 12:51:36.101,2334
2020-02-26 12:51:36.478,2340
2020-02-26 12:51:36.862,2350
2020-02-26 12:51:37.246,2363
2020-02-26 12:51:37.623,2372
2020-02-26 12:51:38.001,2382
2020-02-26 12:51:38.391,2392
2020-02-26 18:38:36.289,2376
2020-02-26 18:38:36.666,2369
2020-02-26 18:38:37.044,2366
2020-02-26 18:38:37.421,2360
2020-02-26 18:38:37.799,2340
2020-02-26 18:38:38.554,2334
2020-02-26 18:38:38.931,2324
2020-02-26 18:38:39.309,2315
2020-02-26 18:38:39.686,2308
2020-02-26 18:38:40.064,2299
2020-02-26 18:38:40.441,2289
2020-02-26 18:38:40.819,2283
2020-02-26 18:38:41.196,2273
2020-02-26 18:38:41.574,2267
2020-02-26 18:38:41.951,2257
2020-02-26 18:38:42.329,2251
2020-02-26 18:38:42.706,2241
2020-02-26 18:38:43.083,2235
2020-02-26 18:38:43.461,2215
2020-02-26 18:38:44.216,2206
2020-02-26 18:38:44.593,2199
2020-02-26 18:38:44.971,2193
2020-02-26 18:38:45.349,2190
2020-02-26 18:38:45.726,2174
2020-02-26 18:38:46.103,2167
2020-02-26 18:38:46.487,2158
2020-02-26 18:38:46.865,2145
2020-02-26 18:38:47.620,2135
2020-02-26 18:38:47.997,2126
2020-02-26 18:38:48.375,2119
2020-02-26 18:38:48.752,2110
2020-02-26 18:38:49.130,2103
2020-02-26 18:38:49.507,2097
2020-02-26 18:38:49.891,2084
2020-02-26 18:38:50.269,2074
2020-02-26 18:38:50.646,2068
2020-02-26 18:38:51.024,2062
2020-02-26 18:38:51.401,2049
2020-02-26 18:38:51.779,2042
2020-02-26 18:38:52.156,2036
2020-02-26 18:38:52.534,2026
2020-02-26 18:38:52.911,2017
2020-02-26 18:38:53.295,2010
2020-02-26 18:38:53.673,1998
2020-02-26 18:38:54.050,1985
2020-02-26 18:38:54.434,1975
2020-02-26 18:38:55.189,1972
2020-02-26 18:38:55.566,1959
2020-02-26 18:38:55.950,1950
2020-02-26 18:38:56.327,1943
2020-02-26 18:38:56.712,1933
2020-02-26 18:38:57.089,1924
2020-02-26 18:38:57.466,1917
2020-02-26 18:38:57.844,1908
2020-02-26 18:38:58.221,1901
2020-02-26 18:38:58.605,1892
2020-02-26 18:38:58.983,1882
2020-02-26 18:38:59.360,1876
2020-02-26 18:38:59.737,1860
2020-02-26 18:39:00.499,1850
2020-02-26 18:39:00.876,1844
2020-02-26 18:39:01.254,1837
2020-02-26 18:39:01.631,1828
2020-02-26 18:39:02.015,1809
2020-02-26 18:39:02.776,1796
2020-02-26 18:39:03.154,1789
2020-02-26 18:39:03.531,1783
2020-02-26 18:39:03.909,1773
2020-02-26 18:39:04.287,1767
2020-02-26 18:39:04.664,1757
2020-02-26 18:39:05.041,1748
2020-02-26 18:39:05.419,1741
2020-02-26 18:39:05.796,1735
2020-02-26 18:39:06.174,1725
2020-02-26 18:39:06.551,1716
2020-02-26 18:39:06.929,1700
2020-02-26 18:39:07.306,1696
2020-02-26 18:39:07.684,1690
2020-02-26 18:39:08.061,1680
2020-02-26 18:39:08.439,1674
2020-02-26 18:39:08.816,1658
2020-02-26 18:39:09.194,1655
2020-02-26 18:39:09.571,1645
2020-02-26 18:39:09.949,1642
2020-02-26 18:39:10.326,1629
2020-02-26 18:39:10.710,1620
2020-02-26 18:39:11.088,1610
2020-02-26 18:39:11.465,1604
2020-02-26 18:39:11.849,1594
2020-02-26 18:39:12.226,1588
2020-02-26 18:39:12.604,1575
2020-02-26 18:39:12.981,1568
2020-02-26 18:39:13.359,1562
2020-02-26 18:39:13.736,1549
2020-02-26 18:39:14.114,1543
2020-02-26 18:39:14.491,1536
2020-02-26 18:39:14.875,1527
2020-02-26 18:39:15.253,1520
2020-02-26 18:39:15.630,1511
2020-02-26 18:39:16.008,1501
2020-02-26 18:39:16.385,1495
2020-02-26 18:39:16.763,1485
2020-02-26 18:39:17.141,1475
2020-02-26 18:39:17.524,1466
2020-02-26 18:39:17.901,1459
2020-02-26 18:39:18.279,1450
2020-02-26 18:39:18.656,1443
2020-02-26 18:39:19.034,1434
2020-02-26 18:39:19.412,1424
2020-02-26 18:39:19.789,1415
2020-02-26 18:39:20.167,1405
2020-02-26 18:39:20.544,1395
2020-02-26 18:39:20.922,1389
2020-02-26 18:39:21.305,1379
2020-02-26 18:39:21.689,1373
2020-02-26 18:39:22.067,1363
2020-02-26 18:39:22.444,1357
2020-02-26 18:39:22.828,1347
2020-02-26 18:39:23.205,1338
2020-02-26 18:39:23.583,1331
2020-02-26 18:39:23.960,1322
2020-02-26 18:39:24.338,1315
2020-02-26 18:39:24.722,1299
2020-02-26 18:39:25.105,1296
2020-02-26 18:39:25.483,1290
2020-02-26 18:39:25.860,1280
2020-02-26 18:39:26.238,1264
2020-02-26 18:39:26.987,1254
2020-02-26 18:39:27.364,1248
2020-02-26 18:39:27.741,1232
2020-02-26 18:39:28.496,1222
2020-02-26 18:39:28.874,1213
2020-02-26 18:39:29.246,1203
2020-02-26 18:39:29.623,1197
2020-02-26 18:39:30.007,1187
2020-02-26 18:39:30.384,1174
2020-02-26 18:39:30.761,1171
2020-02-26 18:51:14.178,1165
2020-02-26 18:51:15.726,1168
2020-02-26 18:51:16.480,1165
2020-02-26 18:51:16.858,1162
2020-02-26 18:51:17.991,1158
2020-02-26 18:51:18.368,1155
2020-02-26 18:51:19.123,1152
2020-02-26 18:51:19.501,1149
